Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory
fused_add_10_kernel0,539776693,47617,2560,1,1,1024,1,1,32,4,0
fused_nn_conv2d_add_nn_relu_7_kernel0,539825142,1273757,2560,1,1,28,1,8,56,5008,0
fused_nn_max_pool2d_add_nn_relu_kernel0,541099859,35393,2560,1,1,1024,1,1,26,4,0
fused_nn_conv2d_add_nn_relu_6_kernel0,541136116,646446,2560,1,1,56,1,2,206,2820,0
fused_nn_conv2d_kernel0,541783523,75393,2560,1,1,56,1,2,96,2820,0
fused_nn_conv2d_add_3_kernel0,541859844,638959,2560,1,1,56,1,2,255,2820,0
fused_add_nn_relu_3_kernel0,542499731,51073,2560,1,1,1024,1,1,48,4,0
fused_nn_conv2d_add_nn_relu_6_kernel0,542551572,642287,2560,1,1,56,1,2,206,2820,0
fused_nn_conv2d_add_add_nn_relu_2_kernel0,543194787,628270,2560,1,1,56,1,2,255,2820,0
fused_nn_conv2d_add_nn_relu_5_kernel0,543823889,605934,2560,1,1,28,1,8,255,24932,0
fused_nn_conv2d_1_kernel0,544430719,90881,2560,1,1,28,1,8,168,24932,0
fused_nn_conv2d_add_2_kernel0,544522464,771346,2560,1,1,14,1,8,255,5636,0
fused_add_nn_relu_2_kernel0,545294802,31425,2560,1,1,1024,1,1,32,4,0
fused_nn_conv2d_add_nn_relu_4_kernel0,545327059,784882,2560,1,1,14,1,8,226,5636,0
fused_nn_conv2d_add_add_nn_relu_1_kernel0,546112933,772497,2560,1,1,14,1,8,248,5636,0
fused_nn_conv2d_add_nn_relu_3_kernel0,546886230,840755,2560,1,1,14,1,8,198,13284,0
fused_nn_conv2d_2_kernel0,547727881,101058,2560,1,1,14,1,8,165,13284,0
fused_nn_conv2d_add_1_kernel0,547829835,673328,2560,1,1,14,1,8,199,5188,0
fused_add_nn_relu_1_kernel0,548504155,26016,2560,1,1,1024,1,1,22,4,0
fused_nn_conv2d_add_nn_relu_2_kernel0,548530971,681552,2560,1,1,14,1,8,251,5188,0
fused_nn_conv2d_add_add_nn_relu_kernel0,549213387,649647,2560,1,1,14,1,8,227,5188,0
fused_nn_conv2d_add_nn_relu_1_kernel0,549863962,1200347,2560,1,1,7,1,8,255,7460,0
fused_nn_conv2d_3_kernel0,551065333,186820,2560,1,1,7,1,8,168,7460,0
fused_nn_conv2d_add_kernel0,551253177,1671750,2560,1,1,7,1,4,203,1300,0
fused_add_nn_relu_kernel0,552925823,24256,2560,1,1,1024,1,1,18,4,0
fused_nn_conv2d_add_nn_relu_kernel0,552950943,1654950,2560,1,1,7,1,4,143,1300,0
fused_nn_conv2d_add_multiply_add_nn_relu_kernel0,554606853,1663302,2560,1,1,7,1,4,227,1300,0
fused_nn_global_avg_pool2d_kernel0,556271211,15040,2560,1,1,8,8,1,30,4,0
fused_nn_batch_flatten_kernel0,556287083,20705,2560,1,1,1024,1,1,16,4,0
fused_nn_dense_add_kernel0,556308588,97090,2560,1,1,64,1,1,27,264,0
fused_nn_softmax_kernel0,556406478,26784,2560,1,1,32,1,1,72,4,0
,16656569,,,,,,,,,,
