==12837== NVPROF is profiling process 12837, command: ./demo 1
==12837== Profiling application: ./demo 1
==12837== Profiling result:
==12837== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-32GB (1)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_kernel2",1,"achieved_occupancy","Achieved Occupancy",0.059937,0.059937,0.059937
"Tesla V100-SXM2-32GB (1)","fused_nn_global_avg_pool2d_kernel0",1,"achieved_occupancy","Achieved Occupancy",0.030700,0.030700,0.030700
"Tesla V100-SXM2-32GB (1)","fused_nn_softmax_kernel0",1,"achieved_occupancy","Achieved Occupancy",0.015624,0.015624,0.015624
"Tesla V100-SXM2-32GB (1)","fused_add_10_kernel0",1,"achieved_occupancy","Achieved Occupancy",0.791242,0.791242,0.791242
"Tesla V100-SXM2-32GB (1)","fused_nn_conv2d_add_nn_relu_1_kernel0",1,"achieved_occupancy","Achieved Occupancy",0.109090,0.109090,0.109090
"Tesla V100-SXM2-32GB (1)","fused_nn_conv2d_add_nn_relu_2_kernel0",1,"achieved_occupancy","Achieved Occupancy",0.157197,0.157197,0.157197
"Tesla V100-SXM2-32GB (1)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_1_kernel0",1,"achieved_occupancy","Achieved Occupancy",0.076916,0.076916,0.076916
"Tesla V100-SXM2-32GB (1)","fused_nn_conv2d_add_nn_relu_3_kernel0",1,"achieved_occupancy","Achieved Occupancy",0.089297,0.089297,0.089297
"Tesla V100-SXM2-32GB (1)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_2_kernel0",1,"achieved_occupancy","Achieved Occupancy",0.143091,0.143091,0.143091
"Tesla V100-SXM2-32GB (1)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_1_kernel1",1,"achieved_occupancy","Achieved Occupancy",0.098753,0.098753,0.098753
"Tesla V100-SXM2-32GB (1)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_3_kernel0",2,"achieved_occupancy","Achieved Occupancy",0.076770,0.076794,0.076782
"Tesla V100-SXM2-32GB (1)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_2_kernel1",1,"achieved_occupancy","Achieved Occupancy",0.166495,0.166495,0.166495
"Tesla V100-SXM2-32GB (1)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_1_kernel2",1,"achieved_occupancy","Achieved Occupancy",0.074140,0.074140,0.074140
"Tesla V100-SXM2-32GB (1)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_3_kernel1",2,"achieved_occupancy","Achieved Occupancy",0.105893,0.105903,0.105898
"Tesla V100-SXM2-32GB (1)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_2_kernel2",1,"achieved_occupancy","Achieved Occupancy",0.134191,0.134191,0.134191
"Tesla V100-SXM2-32GB (1)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_3_kernel2",2,"achieved_occupancy","Achieved Occupancy",0.076123,0.076211,0.076167
"Tesla V100-SXM2-32GB (1)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_multiply_add_nn_re_11882905421691233276__kernel0",1,"achieved_occupancy","Achieved Occupancy",0.062362,0.062362,0.062362
"Tesla V100-SXM2-32GB (1)","fused_nn_conv2d_add_nn_relu_kernel0",1,"achieved_occupancy","Achieved Occupancy",0.174467,0.174467,0.174467
"Tesla V100-SXM2-32GB (1)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_multiply_add_nn_re_11882905421691233276__kernel1",1,"achieved_occupancy","Achieved Occupancy",0.100847,0.100847,0.100847
"Tesla V100-SXM2-32GB (1)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_multiply_add_nn_re_11882905421691233276__kernel2",1,"achieved_occupancy","Achieved Occupancy",0.061322,0.061322,0.061322
