==47229== NVPROF is profiling process 47229, command: ./demo 2
==47229== Profiling application: ./demo 2
==47229== Profiling result:
==47229== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-32GB (2)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_kernel1",1,"sm_efficiency","Multiprocessor Activity",83.992764%,83.992764%,83.992764%
"Tesla V100-SXM2-32GB (2)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_kernel2",1,"sm_efficiency","Multiprocessor Activity",28.806773%,28.806773%,28.806773%
"Tesla V100-SXM2-32GB (2)","fused_nn_global_avg_pool2d_kernel0",1,"sm_efficiency","Multiprocessor Activity",25.871268%,25.871268%,25.871268%
"Tesla V100-SXM2-32GB (2)","fused_nn_softmax_kernel0",1,"sm_efficiency","Multiprocessor Activity",1.004412%,1.004412%,1.004412%
"Tesla V100-SXM2-32GB (2)","fused_add_10_kernel0",1,"sm_efficiency","Multiprocessor Activity",31.151210%,31.151210%,31.151210%
"Tesla V100-SXM2-32GB (2)","fused_nn_conv2d_add_nn_relu_1_kernel0",1,"sm_efficiency","Multiprocessor Activity",63.216869%,63.216869%,63.216869%
"Tesla V100-SXM2-32GB (2)","fused_nn_conv2d_add_nn_relu_2_kernel0",1,"sm_efficiency","Multiprocessor Activity",90.334232%,90.334232%,90.334232%
"Tesla V100-SXM2-32GB (2)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_1_kernel0",1,"sm_efficiency","Multiprocessor Activity",29.504021%,29.504021%,29.504021%
"Tesla V100-SXM2-32GB (2)","fused_nn_conv2d_add_nn_relu_3_kernel0",1,"sm_efficiency","Multiprocessor Activity",85.587761%,85.587761%,85.587761%
"Tesla V100-SXM2-32GB (2)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_2_kernel0",1,"sm_efficiency","Multiprocessor Activity",35.097119%,35.097119%,35.097119%
"Tesla V100-SXM2-32GB (2)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_1_kernel1",1,"sm_efficiency","Multiprocessor Activity",79.473560%,79.473560%,79.473560%
"Tesla V100-SXM2-32GB (2)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_3_kernel0",2,"sm_efficiency","Multiprocessor Activity",70.230319%,72.997452%,71.613886%
"Tesla V100-SXM2-32GB (2)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_2_kernel1",1,"sm_efficiency","Multiprocessor Activity",72.622358%,72.622358%,72.622358%
"Tesla V100-SXM2-32GB (2)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_1_kernel2",1,"sm_efficiency","Multiprocessor Activity",28.199984%,28.199984%,28.199984%
"Tesla V100-SXM2-32GB (2)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_3_kernel1",2,"sm_efficiency","Multiprocessor Activity",66.239228%,68.566124%,67.402676%
"Tesla V100-SXM2-32GB (2)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_2_kernel2",1,"sm_efficiency","Multiprocessor Activity",32.517836%,32.517836%,32.517836%
"Tesla V100-SXM2-32GB (2)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_3_kernel2",2,"sm_efficiency","Multiprocessor Activity",63.327309%,63.531626%,63.429467%
"Tesla V100-SXM2-32GB (2)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_multiply_add_nn_re_11882905421691233276__kernel0",1,"sm_efficiency","Multiprocessor Activity",27.649868%,27.649868%,27.649868%
"Tesla V100-SXM2-32GB (2)","fused_nn_conv2d_add_nn_relu_kernel0",1,"sm_efficiency","Multiprocessor Activity",95.146028%,95.146028%,95.146028%
"Tesla V100-SXM2-32GB (2)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_multiply_add_nn_re_11882905421691233276__kernel1",1,"sm_efficiency","Multiprocessor Activity",82.751948%,82.751948%,82.751948%
"Tesla V100-SXM2-32GB (2)","fused_nn_contrib_conv2d_winograd_without_weight_transform_add_multiply_add_nn_re_11882905421691233276__kernel2",1,"sm_efficiency","Multiprocessor Activity",30.982305%,30.982305%,30.982305%
