Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory
"fused_add_10_kernel0",538969938,22656,2560,1,1,1024,1,1,22,4,0
"fused_nn_conv2d_add_nn_relu_7_kernel0",538993650,658146,2560,1,1,28,1,8,56,5008,0
"fused_nn_max_pool2d_add_nn_relu_kernel0",539652724,22048,2560,1,1,1024,1,1,26,4,0
"fused_nn_conv2d_add_nn_relu_6_kernel0",539675796,438914,2560,1,1,56,1,2,206,2820,0
"fused_nn_conv2d_kernel0",540115670,62368,2560,1,1,56,1,2,96,2820,0
"fused_nn_conv2d_add_3_kernel0",540179062,430625,2560,1,1,56,1,2,255,2820,0
"fused_add_nn_relu_3_kernel0",540610647,21376,2560,1,1,1024,1,1,22,4,0
"fused_nn_conv2d_add_nn_relu_6_kernel0",540632919,412130,2560,1,1,56,1,2,206,2820,0
"fused_nn_conv2d_add_add_nn_relu_2_kernel0",541046009,427809,2560,1,1,56,1,2,255,2820,0
"fused_nn_conv2d_add_nn_relu_5_kernel0",541475002,313408,2560,1,1,28,1,8,255,24932,0
"fused_nn_conv2d_1_kernel0",541789466,47873,2560,1,1,28,1,8,168,24932,0
"fused_nn_conv2d_add_2_kernel0",541838331,407233,2560,1,1,14,1,8,255,5636,0
"fused_add_nn_relu_2_kernel0",542246588,20096,2560,1,1,1024,1,1,18,4,0
"fused_nn_conv2d_add_nn_relu_4_kernel0",542267516,405697,2560,1,1,14,1,8,226,5636,0
"fused_nn_conv2d_add_add_nn_relu_1_kernel0",542674269,410434,2560,1,1,14,1,8,248,5636,0
"fused_nn_conv2d_add_nn_relu_3_kernel0",543085663,813122,2560,1,1,14,1,8,198,13284,0
"fused_nn_conv2d_2_kernel0",543899809,95136,2560,1,1,14,1,8,165,13284,0
"fused_nn_conv2d_add_1_kernel0",543995905,670850,2560,1,1,14,1,8,199,5188,0
"fused_add_nn_relu_1_kernel0",544667843,19328,2560,1,1,1024,1,1,16,4,0
"fused_nn_conv2d_add_nn_relu_2_kernel0",544688131,664002,2560,1,1,14,1,8,251,5188,0
"fused_nn_conv2d_add_add_nn_relu_kernel0",545353189,623266,2560,1,1,14,1,8,227,5188,0
"fused_nn_conv2d_add_nn_relu_1_kernel0",545977576,997443,2560,1,1,7,1,8,255,7460,0
"fused_nn_conv2d_3_kernel0",546976107,185984,2560,1,1,7,1,8,168,7460,0
"fused_nn_conv2d_add_kernel0",547163115,1614917,2560,1,1,7,1,4,203,1300,0
"fused_add_nn_relu_kernel0",548778960,19040,2560,1,1,1024,1,1,16,4,0
"fused_nn_conv2d_add_nn_relu_kernel0",548798896,1654565,2560,1,1,7,1,4,143,1300,0
"fused_nn_conv2d_add_multiply_add_nn_relu_kernel0",550454421,1598277,2560,1,1,7,1,4,227,1300,0
"fused_nn_global_avg_pool2d_kernel0",552053530,9600,2560,1,1,8,8,1,32,4,0
"fused_nn_batch_flatten_kernel0",552063930,18464,2560,1,1,1024,1,1,16,4,0
"fused_nn_dense_add_kernel0",552083386,15552,2560,1,1,64,1,1,27,264,0
"fused_nn_softmax_kernel0",552099802,22304,2560,1,1,32,1,1,72,4,0
