Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory
fused_add_10_kernel0,474166750,14047,256,1,1,1024,1,1,18,0,0
fused_nn_conv2d_add_nn_relu_7_kernel0,474182653,349435,4,28,8,28,1,8,71,5004,0
fused_nn_max_pool2d_add_nn_relu_kernel0,474533048,27135,784,1,1,1024,1,1,18,0,0
fused_nn_conv2d_add_nn_relu_6_kernel0,474561079,209405,1,28,4,56,1,2,200,2816,0
fused_nn_conv2d_kernel0,474771348,34495,1,28,4,56,1,2,128,2816,0
fused_nn_conv2d_add_3_kernel0,474806707,208765,1,28,4,56,1,2,200,2816,0
fused_add_nn_relu_3_kernel0,475016496,9247,256,1,1,1024,1,1,19,0,0
fused_nn_conv2d_add_nn_relu_6_kernel0,475026703,187102,1,28,4,56,1,2,200,2816,0
fused_nn_conv2d_add_add_nn_relu_2_kernel0,475214829,207068,1,28,4,56,1,2,200,2816,0
fused_nn_conv2d_add_nn_relu_5_kernel0,475422761,316603,1,4,8,28,1,8,255,24928,0
fused_nn_conv2d_1_kernel0,475740324,42175,1,4,8,28,1,8,168,24928,0
fused_nn_conv2d_add_2_kernel0,475783491,351162,1,7,8,14,1,8,178,5632,0
fused_add_nn_relu_2_kernel0,476135581,5408,256,1,1,1024,1,1,16,0,0
fused_nn_conv2d_add_nn_relu_4_kernel0,476141981,348890,1,7,8,14,1,8,178,5632,0
fused_nn_conv2d_add_add_nn_relu_1_kernel0,476491767,350331,1,7,8,14,1,8,178,5632,0
fused_nn_conv2d_add_nn_relu_3_kernel0,476843186,837330,1,2,16,14,1,8,231,13280,0
fused_nn_conv2d_2_kernel0,477681476,52639,1,2,16,14,1,8,168,13280,0
fused_nn_conv2d_add_1_kernel0,477735107,532983,1,2,16,14,1,8,168,5184,0
fused_add_nn_relu_1_kernel0,478268986,5472,196,1,1,1024,1,1,16,0,0
fused_nn_conv2d_add_nn_relu_2_kernel0,478275290,534359,1,2,16,14,1,8,168,5184,0
fused_nn_conv2d_add_add_nn_relu_kernel0,478810609,533399,1,2,16,14,1,8,168,5184,0
fused_nn_conv2d_add_nn_relu_1_kernel0,479344904,747444,1,1,32,7,1,8,255,7456,0
fused_nn_conv2d_3_kernel0,480093244,79262,1,1,32,7,1,8,168,7456,0
fused_nn_conv2d_add_kernel0,480173562,1174509,1,1,64,7,1,4,128,1296,0
fused_add_nn_relu_kernel0,481348967,5024,98,1,1,1024,1,1,16,0,0
fused_nn_conv2d_add_nn_relu_kernel0,481354887,1173901,1,1,64,7,1,4,128,1296,0
fused_nn_conv2d_add_multiply_add_nn_relu_kernel0,482529748,1174796,1,1,64,7,1,4,128,1296,0
fused_nn_global_avg_pool2d_kernel0,483705568,5024,64,1,1,8,8,1,32,0,0
fused_nn_batch_flatten_kernel0,483711392,3840,2,1,1,1024,1,1,16,0,0
fused_nn_dense_add_kernel0,483716192,12928,1000,4,1,64,1,1,27,260,0
fused_nn_softmax_kernel0,483730176,19775,4,1,1,32,1,1,56,0,0
,9583201,,,,,,,,,,
