Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory
fused_add_10_kernel0,581717328,23519,2560,1,1,1024,1,1,24,4,0
fused_nn_conv2d_add_nn_relu_7_kernel0,581741679,1542430,2560,1,1,28,1,8,56,5008,0
fused_nn_max_pool2d_add_nn_relu_kernel0,583285101,24959,2560,1,1,1024,1,1,26,4,0
fused_nn_conv2d_add_nn_relu_6_kernel0,583310924,840110,2560,1,1,56,1,2,206,2820,0
fused_nn_conv2d_kernel0,584151866,84190,2560,1,1,56,1,2,96,2820,0
fused_nn_conv2d_add_3_kernel0,584236888,823918,2560,1,1,56,1,2,255,2820,0
fused_add_nn_relu_3_kernel0,585061669,22688,2560,1,1,1024,1,1,32,4,0
fused_nn_conv2d_add_nn_relu_6_kernel0,585085349,815662,2560,1,1,56,1,2,206,2820,0
fused_nn_conv2d_add_add_nn_relu_2_kernel0,585901907,818381,2560,1,1,56,1,2,255,2820,0
fused_nn_conv2d_add_nn_relu_5_kernel0,586721248,608307,2560,1,1,28,1,8,255,24932,0
fused_nn_conv2d_1_kernel0,587330547,78814,2560,1,1,28,1,8,168,24932,0
fused_nn_conv2d_add_2_kernel0,587410257,776975,2560,1,1,14,1,8,255,5636,0
fused_add_nn_relu_2_kernel0,588188256,20863,2560,1,1,1024,1,1,22,4,0
fused_nn_conv2d_add_nn_relu_4_kernel0,588210079,782671,2560,1,1,14,1,8,226,5636,0
fused_nn_conv2d_add_add_nn_relu_1_kernel0,588993646,770671,2560,1,1,14,1,8,248,5636,0
fused_nn_conv2d_add_nn_relu_3_kernel0,589765277,839309,2560,1,1,14,1,8,198,13284,0
fused_nn_conv2d_2_kernel0,590605514,97981,2560,1,1,14,1,8,165,13284,0
fused_nn_conv2d_add_1_kernel0,590704551,689745,2560,1,1,14,1,8,199,5188,0
fused_add_nn_relu_1_kernel0,591395288,19808,2560,1,1,1024,1,1,18,4,0
fused_nn_conv2d_add_nn_relu_2_kernel0,591416088,674993,2560,1,1,14,1,8,251,5188,0
fused_nn_conv2d_add_add_nn_relu_kernel0,592092072,650514,2560,1,1,14,1,8,227,5188,0
fused_nn_conv2d_add_nn_relu_1_kernel0,592743514,1144167,2560,1,1,7,1,8,255,7460,0
fused_nn_conv2d_3_kernel0,593888641,186267,2560,1,1,7,1,8,168,7460,0
fused_nn_conv2d_add_kernel0,594075868,1662139,2560,1,1,7,1,4,203,1300,0
fused_add_nn_relu_kernel0,595738967,19232,2560,1,1,1024,1,1,16,4,0
fused_nn_conv2d_add_nn_relu_kernel0,595759063,1693274,2560,1,1,7,1,4,143,1300,0
fused_nn_conv2d_add_multiply_add_nn_relu_kernel0,597453393,1659643,2560,1,1,7,1,4,227,1300,0
fused_nn_global_avg_pool2d_kernel0,599114124,20576,2560,1,1,8,8,1,30,4,0
fused_nn_batch_flatten_kernel0,599135500,18335,2560,1,1,1024,1,1,16,4,0
fused_nn_dense_add_kernel0,599154731,21343,2560,1,1,64,1,1,27,264,0
fused_nn_softmax_kernel0,599177066,26912,2560,1,1,32,1,1,72,4,0
,17486650,,,,,,,,,,
