Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory
fused_add_10_kernel0,585875682,24512,2560,1,1,1024,1,1,24,4,0
fused_nn_conv2d_add_nn_relu_7_kernel0,585901218,1248231,2560,1,1,28,1,8,56,5008,0
fused_nn_max_pool2d_add_nn_relu_kernel0,587150505,25343,2560,1,1,1024,1,1,26,4,0
fused_nn_conv2d_add_nn_relu_6_kernel0,587176808,654931,2560,1,1,56,1,2,206,2820,0
fused_nn_conv2d_kernel0,587832635,73087,2560,1,1,56,1,2,96,2820,0
fused_nn_conv2d_add_3_kernel0,587906746,647315,2560,1,1,56,1,2,255,2820,0
fused_add_nn_relu_3_kernel0,588555053,23360,2560,1,1,1024,1,1,32,4,0
fused_nn_conv2d_add_nn_relu_6_kernel0,588579309,617204,2560,1,1,56,1,2,206,2820,0
fused_nn_conv2d_add_add_nn_relu_2_kernel0,589197473,626067,2560,1,1,56,1,2,255,2820,0
fused_nn_conv2d_add_nn_relu_5_kernel0,589824436,607316,2560,1,1,28,1,8,255,24932,0
fused_nn_conv2d_1_kernel0,590432648,79518,2560,1,1,28,1,8,168,24932,0
fused_nn_conv2d_add_2_kernel0,590513126,769425,2560,1,1,14,1,8,255,5636,0
fused_add_nn_relu_2_kernel0,591283479,21504,2560,1,1,1024,1,1,22,4,0
fused_nn_conv2d_add_nn_relu_4_kernel0,591305815,776624,2560,1,1,14,1,8,226,5636,0
fused_nn_conv2d_add_add_nn_relu_1_kernel0,592083399,768049,2560,1,1,14,1,8,248,5636,0
fused_nn_conv2d_add_nn_relu_3_kernel0,592852472,831280,2560,1,1,14,1,8,198,13284,0
fused_nn_conv2d_2_kernel0,593684712,97342,2560,1,1,14,1,8,165,13284,0
fused_nn_conv2d_add_1_kernel0,593783078,672051,2560,1,1,14,1,8,199,5188,0
fused_add_nn_relu_1_kernel0,594456121,20255,2560,1,1,1024,1,1,18,4,0
fused_nn_conv2d_add_nn_relu_2_kernel0,594477336,670131,2560,1,1,14,1,8,251,5188,0
fused_nn_conv2d_add_add_nn_relu_kernel0,595148459,649843,2560,1,1,14,1,8,227,5188,0
fused_nn_conv2d_add_nn_relu_1_kernel0,595799230,1160841,2560,1,1,7,1,8,255,7460,0
fused_nn_conv2d_3_kernel0,596961031,186588,2560,1,1,7,1,8,168,7460,0
fused_nn_conv2d_add_kernel0,597148483,1634784,2560,1,1,7,1,4,203,1300,0
fused_add_nn_relu_kernel0,598784355,19839,2560,1,1,1024,1,1,16,4,0
fused_nn_conv2d_add_nn_relu_kernel0,598805154,1660223,2560,1,1,7,1,4,143,1300,0
fused_nn_conv2d_add_multiply_add_nn_relu_kernel0,600466241,1640448,2560,1,1,7,1,4,227,1300,0
fused_nn_global_avg_pool2d_kernel0,602107809,21855,2560,1,1,8,8,1,30,4,0
fused_nn_batch_flatten_kernel0,602130560,18656,2560,1,1,1024,1,1,16,4,0
fused_nn_dense_add_kernel0,602150048,22111,2560,1,1,64,1,1,27,264,0
fused_nn_softmax_kernel0,602173151,22400,2560,1,1,32,1,1,72,4,0
,16319869,,,,,,,,,,
