Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory
"fused_add_10_kernel0",1154296316,70751,2560,1,1,1024,1,1,28,4,0
"fused_nn_conv2d_add_nn_relu_7_kernel0",1154367995,5993673,2560,1,1,28,1,8,71,5008,0
"fused_nn_max_pool2d_add_nn_relu_kernel0",1160362596,318171,2560,1,1,1024,1,1,21,4,0
"fused_nn_conv2d_add_nn_relu_6_kernel0",1160681567,3045332,2560,1,1,56,1,2,208,2820,0
"fused_nn_conv2d_kernel0",1163727763,334907,2560,1,1,56,1,2,119,2820,0
"fused_nn_conv2d_add_3_kernel0",1164063470,2883702,2560,1,1,56,1,2,168,2820,0
"fused_add_nn_relu_3_kernel0",1166948132,86623,2560,1,1,1024,1,1,24,4,0
"fused_nn_conv2d_add_nn_relu_6_kernel0",1167035587,3037396,2560,1,1,56,1,2,208,2820,0
"fused_nn_conv2d_add_add_nn_relu_2_kernel0",1170073911,3054516,2560,1,1,56,1,2,208,2820,0
"fused_nn_conv2d_add_nn_relu_5_kernel0",1173129451,2366173,2560,1,1,28,1,8,255,24932,0
"fused_nn_conv2d_1_kernel0",1175496520,305115,2560,1,1,28,1,8,168,24932,0
"fused_nn_conv2d_add_2_kernel0",1175802595,2869655,2560,1,1,14,1,8,226,5636,0
"fused_add_nn_relu_2_kernel0",1178673082,42783,2560,1,1,1024,1,1,32,4,0
"fused_nn_conv2d_add_nn_relu_4_kernel0",1178716697,2837303,2560,1,1,14,1,8,224,5636,0
"fused_nn_conv2d_add_add_nn_relu_1_kernel0",1181554832,2818935,2560,1,1,14,1,8,226,5636,0
"fused_nn_conv2d_add_nn_relu_3_kernel0",1184374599,3117395,2560,1,1,14,1,8,197,13284,0
"fused_nn_conv2d_2_kernel0",1187492890,276764,2560,1,1,14,1,8,155,13284,0
"fused_nn_conv2d_add_1_kernel0",1187770678,2266495,2560,1,1,14,1,8,128,5188,0
"fused_add_nn_relu_1_kernel0",1190038197,27712,2560,1,1,1024,1,1,29,4,0
"fused_nn_conv2d_add_nn_relu_2_kernel0",1190066645,2553466,2560,1,1,14,1,8,168,5188,0
"fused_nn_conv2d_add_add_nn_relu_kernel0",1192620975,2550300,2560,1,1,14,1,8,168,5188,0
"fused_nn_conv2d_add_nn_relu_1_kernel0",1195172459,2673432,2560,1,1,7,1,8,255,7460,0
"fused_nn_conv2d_3_kernel0",1197846787,326492,2560,1,1,7,1,8,168,7460,0
"fused_nn_conv2d_add_kernel0",1198174079,3279408,2560,1,1,7,1,4,128,1300,0
"fused_add_nn_relu_kernel0",1201454383,22272,2560,1,1,1024,1,1,24,4,0
"fused_nn_conv2d_add_nn_relu_kernel0",1201477615,3271856,2560,1,1,7,1,4,126,1300,0
"fused_nn_conv2d_add_multiply_add_nn_relu_kernel0",1204750495,3312432,2560,1,1,7,1,4,128,1300,0
"fused_nn_global_avg_pool2d_kernel0",1208063919,23680,2560,1,1,8,8,1,30,4,0
"fused_nn_batch_flatten_kernel0",1208088335,18624,2560,1,1,1024,1,1,16,4,0
"fused_nn_dense_add_kernel0",1208107983,136766,2560,1,1,64,1,1,31,264,0
"fused_nn_softmax_kernel0",1208245741,37055,2560,1,1,32,1,1,72,4,0
